Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month,Day,Year,Weekday
Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-04-20,4,20,2023,Thursday
Salad,4.0,5.0,20.0,Credit Card,In-store,2023-07-19,7,19,2023,Wednesday
Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-08-17,8,17,2023,Thursday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-05-09,5,9,2023,Tuesday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-12-27,12,27,2023,Wednesday
Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-03-22,3,22,2023,Wednesday
Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-10-03,10,3,2023,Tuesday
Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-04-01,4,1,2023,Saturday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-12-09,12,9,2023,Saturday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-07-01,7,1,2023,Saturday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-11-30,11,30,2023,Thursday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-05-30,5,30,2023,Tuesday
Smoothie,1.0,4.0,4.0,Cash,In-store,2023-02-12,2,12,2023,Sunday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-03-02,3,2,2023,Thursday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-15,2,15,2023,Wednesday
Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-12-05,12,5,2023,Tuesday
Cake,4.0,3.0,12.0,Cash,Takeaway,2023-01-02,1,2,2023,Monday
Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-11-30,11,30,2023,Thursday
Juice,2.0,3.0,6.0,Cash,Takeaway,2023-05-30,5,30,2023,Tuesday
Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-05-30,5,30,2023,Tuesday
Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-01-23,1,23,2023,Monday
Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-12-21,12,21,2023,Thursday
Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-08-13,8,13,2023,Sunday
Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-06-01,6,1,2023,Thursday
Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-08-26,8,26,2023,Saturday
Juice,4.0,3.0,12.0,Cash,In-store,2023-04-06,4,6,2023,Thursday
Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-02-27,2,27,2023,Monday
Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-06-30,6,30,2023,Friday
Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-12-18,12,18,2023,Monday
Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-06,9,6,2023,Wednesday
Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-01-06,1,6,2023,Friday
Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-09-08,9,8,2023,Friday
Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-10-20,10,20,2023,Friday
Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-08-06,8,6,2023,Sunday
Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-09,11,9,2023,Thursday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-07-11,7,11,2023,Tuesday
Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-02-12,2,12,2023,Sunday
Juice,1.0,3.0,3.0,Cash,In-store,2023-07-04,7,4,2023,Tuesday
Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-05-25,5,25,2023,Thursday
Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-06-28,6,28,2023,Wednesday
Cookie,1.0,1.0,1.0,Cash,In-store,2023-08-19,8,19,2023,Saturday
Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-11-28,11,28,2023,Tuesday
Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-03-06,3,6,2023,Monday
Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-20,9,20,2023,Wednesday
Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-15,9,15,2023,Friday
Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-08-01,8,1,2023,Tuesday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-05-05,5,5,2023,Friday
Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-13,2,13,2023,Monday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-06-19,6,19,2023,Monday
Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-07-17,7,17,2023,Monday
Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-02-11,2,11,2023,Saturday
Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-04-25,4,25,2023,Tuesday
Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-06-02,6,2,2023,Friday
Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-07-23,7,23,2023,Sunday
Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-03-17,3,17,2023,Friday
Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-12-23,12,23,2023,Saturday
Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-04-24,4,24,2023,Monday
Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-02-24,2,24,2023,Friday
Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-05-22,5,22,2023,Monday
Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-04,11,4,2023,Saturday
Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-10-23,10,23,2023,Monday
Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-10-29,10,29,2023,Sunday
Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-10-24,10,24,2023,Tuesday
Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-07-30,7,30,2023,Sunday
Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-11-07,11,7,2023,Tuesday
Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-07-21,7,21,2023,Friday
Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-06-08,6,8,2023,Thursday
Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-06-11,6,11,2023,Sunday
Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-06-09,6,9,2023,Friday
Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-04-23,4,23,2023,Sunday
Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-10-12,10,12,2023,Thursday
Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-11-14,11,14,2023,Tuesday
Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-08-06,8,6,2023,Sunday
Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-03-08,3,8,2023,Wednesday
Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-11-01,11,1,2023,Wednesday
Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-06-26,6,26,2023,Monday
Salad,4.0,5.0,20.0,Cash,Takeaway,2023-11-02,11,2,2023,Thursday
Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-17,11,17,2023,Friday
Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-12-19,12,19,2023,Tuesday
Tea,2.0,1.5,3.0,Cash,In-store,2023-02-01,2,1,2023,Wednesday
Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-07-03,7,3,2023,Monday
Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-08-11,8,11,2023,Friday
Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-10,9,10,2023,Sunday
Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-01-07,1,7,2023,Saturday
Cake,1.0,3.0,3.0,Cash,Takeaway,2023-10-14,10,14,2023,Saturday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-01-15,1,15,2023,Sunday
Cookie,1.0,1.0,1.0,Cash,In-store,2023-12-10,12,10,2023,Sunday
Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-05-18,5,18,2023,Thursday
Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-02-05,2,5,2023,Sunday
Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-06-25,6,25,2023,Sunday
Smoothie,2.0,4.0,8.0,Cash,In-store,2023-06-24,6,24,2023,Saturday
Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-04-14,4,14,2023,Friday
Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-04-06,4,6,2023,Thursday
Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-10-19,10,19,2023,Thursday
Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-12-17,12,17,2023,Sunday
Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-03-14,3,14,2023,Tuesday
Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-10-08,10,8,2023,Sunday
Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-22,2,22,2023,Wednesday
Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-12-19,12,19,2023,Tuesday
Cookie,2.0,1.0,2.0,Cash,In-store,2023-01-31,1,31,2023,Tuesday
Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-05-16,5,16,2023,Tuesday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-02,11,2,2023,Thursday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-02-06,2,6,2023,Monday
Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-08-17,8,17,2023,Thursday
Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-02-23,2,23,2023,Thursday
Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-03-08,3,8,2023,Wednesday
Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-11-06,11,6,2023,Monday
Cake,5.0,3.0,15.0,Credit Card,In-store,2023-05-30,5,30,2023,Tuesday
Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-03-30,3,30,2023,Thursday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-11,4,11,2023,Tuesday
Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-07-18,7,18,2023,Tuesday
Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-08-06,8,6,2023,Sunday
Salad,5.0,5.0,25.0,Cash,Takeaway,2023-01-27,1,27,2023,Friday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-01,12,1,2023,Friday
Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-01,10,1,2023,Sunday
Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-06-20,6,20,2023,Tuesday
Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-11-27,11,27,2023,Monday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-09-30,9,30,2023,Saturday
Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-06-17,6,17,2023,Saturday
Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-11-19,11,19,2023,Sunday
Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-06-03,6,3,2023,Saturday
Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-04-21,4,21,2023,Friday
Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-03-07,3,7,2023,Tuesday
Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-06-06,6,6,2023,Tuesday
Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-01-21,1,21,2023,Saturday
Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-05-05,5,5,2023,Friday
Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-02,9,2,2023,Saturday
Salad,2.0,5.0,10.0,Cash,Takeaway,2023-11-13,11,13,2023,Monday
Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-02-28,2,28,2023,Tuesday
Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-01-10,1,10,2023,Tuesday
Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-11-15,11,15,2023,Wednesday
Salad,4.0,5.0,20.0,Cash,Takeaway,2023-01-12,1,12,2023,Thursday
Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-24,9,24,2023,Sunday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-02-19,2,19,2023,Sunday
Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-08-16,8,16,2023,Wednesday
Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-11-01,11,1,2023,Wednesday
Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-06-30,6,30,2023,Friday
Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-03-20,3,20,2023,Monday
Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-04-14,4,14,2023,Friday
Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-09-19,9,19,2023,Tuesday
Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-05-04,5,4,2023,Thursday
Salad,2.0,5.0,10.0,Cash,Takeaway,2023-06-15,6,15,2023,Thursday
Tea,2.0,1.5,3.0,Cash,Takeaway,2023-04-08,4,8,2023,Saturday
Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-11-23,11,23,2023,Thursday
Tea,3.0,1.5,4.5,Cash,In-store,2023-07-14,7,14,2023,Friday
Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-04-06,4,6,2023,Thursday
Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-08-18,8,18,2023,Friday
Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-01-05,1,5,2023,Thursday
Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-10-13,10,13,2023,Friday
Tea,3.0,1.5,4.5,Cash,Takeaway,2023-04-09,4,9,2023,Sunday
Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-08-17,8,17,2023,Thursday
Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-12-25,12,25,2023,Monday
Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-02-10,2,10,2023,Friday
Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-01-09,1,9,2023,Monday
Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-07-10,7,10,2023,Monday
Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-02-01,2,1,2023,Wednesday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-08-26,8,26,2023,Saturday
Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-06-01,6,1,2023,Thursday
Cake,4.0,3.0,12.0,Cash,Takeaway,2023-12-21,12,21,2023,Thursday
Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-11-29,11,29,2023,Wednesday
Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-08-11,8,11,2023,Friday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-01-12,1,12,2023,Thursday
Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-15,9,15,2023,Friday
Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-07-19,7,19,2023,Wednesday
Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-06-26,6,26,2023,Monday
Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-29,8,29,2023,Tuesday
Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-02-14,2,14,2023,Tuesday
Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-17,10,17,2023,Tuesday
Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-01,9,1,2023,Friday
Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-04-02,4,2,2023,Sunday
Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-02-13,2,13,2023,Monday
Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-10-13,10,13,2023,Friday
Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-08-29,8,29,2023,Tuesday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-12-31,12,31,2023,Sunday
Salad,3.0,5.0,15.0,Credit Card,In-store,2023-09-06,9,6,2023,Wednesday
Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-05-16,5,16,2023,Tuesday
Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-13,8,13,2023,Sunday
Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-11-20,11,20,2023,Monday
Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-12-06,12,6,2023,Wednesday
Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-08-22,8,22,2023,Tuesday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-08-29,8,29,2023,Tuesday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-06-30,6,30,2023,Friday
Cake,5.0,3.0,15.0,Credit Card,In-store,2023-01-12,1,12,2023,Thursday
Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-05,1,5,2023,Thursday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-18,11,18,2023,Saturday
Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-09-28,9,28,2023,Thursday
Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-02-25,2,25,2023,Saturday
Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02,10,2,2023,Monday
Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-07-23,7,23,2023,Sunday
Cake,2.0,3.0,6.0,Credit Card,In-store,2023-04-13,4,13,2023,Thursday
Salad,1.0,5.0,5.0,Cash,In-store,2023-06-16,6,16,2023,Friday
Smoothie,1.0,4.0,4.0,Cash,In-store,2023-07-11,7,11,2023,Tuesday
Cake,5.0,3.0,15.0,Cash,In-store,2023-07-01,7,1,2023,Saturday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-12-25,12,25,2023,Monday
Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-10-29,10,29,2023,Sunday
Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-02-03,2,3,2023,Friday
Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-05-09,5,9,2023,Tuesday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-12-09,12,9,2023,Saturday
Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-02,5,2,2023,Tuesday
Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-03-16,3,16,2023,Thursday
Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-06-22,6,22,2023,Thursday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-05-16,5,16,2023,Tuesday
Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-10-01,10,1,2023,Sunday
Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-06-01,6,1,2023,Thursday
Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-27,12,27,2023,Wednesday
Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-17,2,17,2023,Friday
Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-08-23,8,23,2023,Wednesday
Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-10-26,10,26,2023,Thursday
Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-02-04,2,4,2023,Saturday
Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-10-14,10,14,2023,Saturday
Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-11-14,11,14,2023,Tuesday
Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-05-02,5,2,2023,Tuesday
Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-01-31,1,31,2023,Tuesday
Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-07-05,7,5,2023,Wednesday
Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-18,6,18,2023,Sunday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-03-28,3,28,2023,Tuesday
Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-10-08,10,8,2023,Sunday
Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-12,12,12,2023,Tuesday
Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-07,9,7,2023,Thursday
Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-08-11,8,11,2023,Friday
Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-10-10,10,10,2023,Tuesday
Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-02-26,2,26,2023,Sunday
Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-11-22,11,22,2023,Wednesday
Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-02-24,2,24,2023,Friday
Smoothie,1.0,4.0,4.0,Cash,In-store,2023-08-09,8,9,2023,Wednesday
Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-23,8,23,2023,Wednesday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-05-16,5,16,2023,Tuesday
Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-11-09,11,9,2023,Thursday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-19,5,19,2023,Friday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-05-05,5,5,2023,Friday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-07-14,7,14,2023,Friday
Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-04-14,4,14,2023,Friday
Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-01-05,1,5,2023,Thursday
Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-06-01,6,1,2023,Thursday
Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-12-18,12,18,2023,Monday
Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-02-11,2,11,2023,Saturday
Salad,3.0,5.0,15.0,Credit Card,In-store,2023-10-15,10,15,2023,Sunday
Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-02-23,2,23,2023,Thursday
Salad,2.0,5.0,10.0,Cash,Takeaway,2023-02-27,2,27,2023,Monday
Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-01-01,1,1,2023,Sunday
Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-09-16,9,16,2023,Saturday
Juice,5.0,3.0,15.0,Credit Card,In-store,2023-10-21,10,21,2023,Saturday
Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-07,12,7,2023,Thursday
Juice,5.0,3.0,15.0,Cash,Takeaway,2023-07-29,7,29,2023,Saturday
Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-02-01,2,1,2023,Wednesday
Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-01-05,1,5,2023,Thursday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-05-20,5,20,2023,Saturday
Juice,1.0,3.0,3.0,Cash,In-store,2023-11-30,11,30,2023,Thursday
Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-08-27,8,27,2023,Sunday
Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-11-19,11,19,2023,Sunday
Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-09,9,9,2023,Saturday
Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-09-25,9,25,2023,Monday
Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-04-02,4,2,2023,Sunday
Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-11-21,11,21,2023,Tuesday
Sandwich,2.0,4.0,8.0,Cash,In-store,2023-03-10,3,10,2023,Friday
Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-06-30,6,30,2023,Friday
Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-07-07,7,7,2023,Friday
Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-17,12,17,2023,Sunday
Tea,4.0,1.5,6.0,Credit Card,In-store,2023-09-26,9,26,2023,Tuesday
Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-01-23,1,23,2023,Monday
Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-03-27,3,27,2023,Monday
Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-04-23,4,23,2023,Sunday
Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-12-02,12,2,2023,Saturday
Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-08-02,8,2,2023,Wednesday
Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-02-18,2,18,2023,Saturday
Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-05,3,5,2023,Sunday
Tea,1.0,1.5,1.5,Cash,Takeaway,2023-07-06,7,6,2023,Thursday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-12-21,12,21,2023,Thursday
Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-04-16,4,16,2023,Sunday
Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-09-30,9,30,2023,Saturday
Tea,5.0,1.5,7.5,Cash,Takeaway,2023-02-28,2,28,2023,Tuesday
Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-10-19,10,19,2023,Thursday
Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-02,6,2,2023,Friday
Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-05-07,5,7,2023,Sunday
Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-03-07,3,7,2023,Tuesday
Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-04-25,4,25,2023,Tuesday
Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-16,1,16,2023,Monday
Salad,4.0,5.0,20.0,Cash,In-store,2023-08-03,8,3,2023,Thursday
Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-06-07,6,7,2023,Wednesday
Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-05-28,5,28,2023,Sunday
Salad,4.0,5.0,20.0,Cash,In-store,2023-07-21,7,21,2023,Friday
Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-07-04,7,4,2023,Tuesday
Salad,4.0,5.0,20.0,Cash,Takeaway,2023-07-16,7,16,2023,Sunday
Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-09-19,9,19,2023,Tuesday
Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-02-18,2,18,2023,Saturday
Cake,4.0,3.0,12.0,Cash,Takeaway,2023-01-21,1,21,2023,Saturday
Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-11,9,11,2023,Monday
Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-09-03,9,3,2023,Sunday
Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-06-01,6,1,2023,Thursday
Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-12-17,12,17,2023,Sunday
Tea,5.0,1.5,7.5,Cash,Takeaway,2023-06-29,6,29,2023,Thursday
